Date of Sale,City,Department,Product,Sale,Predicted Sale,Flag
2/23/2014,C,Mens Upper,19453,2,1,History
3/2/2014,C,Mens Upper,19453,2,4,History
3/9/2014,C,Mens Upper,19453,4,2,History
3/16/2014,C,Mens Upper,19453,5,5,History
3/23/2014,C,Mens Upper,19453,6,6,History
3/30/2014,C,Mens Upper,19453,6,5,History
4/6/2014,C,Mens Upper,19453,6,5,History
4/13/2014,C,Mens Upper,19453,3,3,History
4/20/2014,C,Mens Upper,19453,3,3,History
4/27/2014,C,Mens Upper,19453,3,4,History
5/4/2014,C,Mens Upper,19453,5,4,History
5/11/2014,C,Mens Upper,19453,9,6,History
5/18/2014,C,Mens Upper,19453,0,6,History
5/25/2014,C,Mens Upper,19453,3,3,History
6/1/2014,C,Mens Upper,19453,4,4,History
6/8/2014,C,Mens Upper,19453,2,2,History
6/15/2014,C,Mens Upper,19453,7,5,History
6/22/2014,C,Mens Upper,19453,4,4,History
6/29/2014,C,Mens Upper,19453,8,8,History
7/6/2014,C,Mens Upper,19453,3,4,History
7/13/2014,C,Mens Upper,19453,3,4,History
7/20/2014,C,Mens Upper,19453,1,3,History
7/27/2014,C,Mens Upper,19453,2,2,History
8/3/2014,C,Mens Upper,19453,3,3,History
8/10/2014,C,Mens Upper,19453,7,5,History
8/17/2014,C,Mens Upper,19453,4,5,History
8/24/2014,C,Mens Upper,19453,7,5,History
8/31/2014,C,Mens Upper,19453,1,3,History
9/7/2014,C,Mens Upper,19453,1,2,History
9/14/2014,C,Mens Upper,19453,3,2,History
9/21/2014,C,Mens Upper,19453,1,2,History
9/28/2014,C,Mens Upper,19453,1,2,History
10/5/2014,C,Mens Upper,19453,0,1,History
10/12/2014,C,Mens Upper,19453,0,0,History
10/19/2014,C,Mens Upper,19453,2,1,History
10/26/2014,C,Mens Upper,19453,0,0,History
11/2/2014,C,Mens Upper,19453,0,0,History
11/9/2014,C,Mens Upper,19453,0,3,History
11/16/2014,C,Mens Upper,19453,0,0,History
11/23/2014,C,Mens Upper,19453,0,0,History
11/30/2014,C,Mens Upper,19453,0,0,History
12/7/2014,C,Mens Upper,19453,0,0,History
12/14/2014,C,Mens Upper,19453,0,0,History
12/21/2014,C,Mens Upper,19453,0,0,History
12/28/2014,C,Mens Upper,19453,0,0,History
1/4/2015,C,Mens Upper,19453,0,0,History
1/11/2015,C,Mens Upper,19453,0,1,History
1/18/2015,C,Mens Upper,19453,0,0,History
1/25/2015,C,Mens Upper,19453,1,0,History
2/1/2015,C,Mens Upper,19453,2,1,History
2/8/2015,C,Mens Upper,19453,0,1,History
2/15/2015,C,Mens Upper,19453,3,1,History
2/22/2015,C,Mens Upper,19453,1,2,History
3/1/2015,C,Mens Upper,19453,1,4,History
3/8/2015,C,Mens Upper,19453,1,2,History
3/15/2015,C,Mens Upper,19453,4,4,History
3/22/2015,C,Mens Upper,19453,1,4,History
3/29/2015,C,Mens Upper,19453,8,2,History
4/5/2015,C,Mens Upper,19453,7,4,History
4/12/2015,C,Mens Upper,19453,2,3,History
4/19/2015,C,Mens Upper,19453,4,3,History
4/26/2015,C,Mens Upper,19453,5,4,History
5/3/2015,C,Mens Upper,19453,5,5,History
5/10/2015,C,Mens Upper,19453,3,6,History
5/17/2015,C,Mens Upper,19453,6,4,History
5/24/2015,C,Mens Upper,19453,2,5,History
5/31/2015,C,Mens Upper,19453,Not Available,3,Forecast
6/7/2015,C,Mens Upper,19453,Not Available,3,Forecast
6/14/2015,C,Mens Upper,19453,Not Available,5,Forecast
6/21/2015,C,Mens Upper,19453,Not Available,4,Forecast
6/28/2015,C,Mens Upper,19453,Not Available,5,Forecast
7/5/2015,C,Mens Upper,19453,Not Available,4,Forecast
7/12/2015,C,Mens Upper,19453,Not Available,3,Forecast
7/19/2015,C,Mens Upper,19453,Not Available,2,Forecast
7/26/2015,C,Mens Upper,19453,Not Available,3,Forecast
7/28/2013,A,Mens Upper,2598,28,34,History
8/4/2013,A,Mens Upper,2598,53,48,History
8/11/2013,A,Mens Upper,2598,53,55,History
8/18/2013,A,Mens Upper,2598,29,45,History
8/25/2013,A,Mens Upper,2598,20,8,History
9/1/2013,A,Mens Upper,2598,17,24,History
9/8/2013,A,Mens Upper,2598,17,15,History
9/15/2013,A,Mens Upper,2598,6,9,History
9/22/2013,A,Mens Upper,2598,7,21,History
9/29/2013,A,Mens Upper,2598,4,1,History
10/6/2013,A,Mens Upper,2598,13,4,History
10/13/2013,A,Mens Upper,2598,7,9,History
10/20/2013,A,Mens Upper,2598,0,0,History
10/27/2013,A,Mens Upper,2598,2,0,History
11/3/2013,A,Mens Upper,2598,2,0,History
11/10/2013,A,Mens Upper,2598,1,0,History
11/17/2013,A,Mens Upper,2598,2,1,History
11/24/2013,A,Mens Upper,2598,5,3,History
12/1/2013,A,Mens Upper,2598,0,0,History
12/8/2013,A,Mens Upper,2598,0,0,History
12/15/2013,A,Mens Upper,2598,0,4,History
12/22/2013,A,Mens Upper,2598,1,0,History
12/29/2013,A,Mens Upper,2598,0,0,History
1/5/2014,A,Mens Upper,2598,0,3,History
1/12/2014,A,Mens Upper,2598,3,3,History
1/19/2014,A,Mens Upper,2598,0,7,History
1/26/2014,A,Mens Upper,2598,4,0,History
2/2/2014,A,Mens Upper,2598,2,10,History
2/9/2014,A,Mens Upper,2598,9,20,History
2/16/2014,A,Mens Upper,2598,15,43,History
2/23/2014,A,Mens Upper,2598,28,25,History
3/2/2014,A,Mens Upper,2598,83,63,History
3/9/2014,A,Mens Upper,2598,89,74,History
3/16/2014,A,Mens Upper,2598,43,68,History
3/23/2014,A,Mens Upper,2598,105,84,History
3/30/2014,A,Mens Upper,2598,108,90,History
4/6/2014,A,Mens Upper,2598,63,75,History
4/13/2014,A,Mens Upper,2598,94,78,History
4/20/2014,A,Mens Upper,2598,108,90,History
4/27/2014,A,Mens Upper,2598,110,108,History
5/4/2014,A,Mens Upper,2598,93,76,History
5/11/2014,A,Mens Upper,2598,59,81,History
5/18/2014,A,Mens Upper,2598,47,57,History
5/25/2014,A,Mens Upper,2598,59,36,History
6/1/2014,A,Mens Upper,2598,85,88,History
6/8/2014,A,Mens Upper,2598,66,88,History
6/15/2014,A,Mens Upper,2598,90,70,History
6/22/2014,A,Mens Upper,2598,44,54,History
6/29/2014,A,Mens Upper,2598,16,46,History
7/6/2014,A,Mens Upper,2598,36,20,History
7/13/2014,A,Mens Upper,2598,31,32,History
7/20/2014,A,Mens Upper,2598,36,44,History
7/27/2014,A,Mens Upper,2598,47,41,History
8/3/2014,A,Mens Upper,2598,51,62,History
8/10/2014,A,Mens Upper,2598,33,36,History
8/17/2014,A,Mens Upper,2598,19,18,History
8/24/2014,A,Mens Upper,2598,7,7,History
8/31/2014,A,Mens Upper,2598,0,21,History
9/7/2014,A,Mens Upper,2598,0,1,History
9/14/2014,A,Mens Upper,2598,0,5,History
9/21/2014,A,Mens Upper,2598,29,16,History
9/28/2014,A,Mens Upper,2598,15,3,History
10/5/2014,A,Mens Upper,2598,9,3,History
10/12/2014,A,Mens Upper,2598,1,7,History
10/19/2014,A,Mens Upper,2598,9,0,History
10/26/2014,A,Mens Upper,2598,0,7,History
11/2/2014,A,Mens Upper,2598,0,4,History
11/9/2014,A,Mens Upper,2598,0,5,History
11/16/2014,A,Mens Upper,2598,0,0,History
11/23/2014,A,Mens Upper,2598,0,0,History
11/30/2014,A,Mens Upper,2598,0,0,History
12/7/2014,A,Mens Upper,2598,0,0,History
12/14/2014,A,Mens Upper,2598,0,3,History
12/21/2014,A,Mens Upper,2598,0,7,History
12/28/2014,A,Mens Upper,2598,0,5,History
1/4/2015,A,Mens Upper,2598,0,0,History
1/11/2015,A,Mens Upper,2598,0,0,History
1/18/2015,A,Mens Upper,2598,1,8,History
1/25/2015,A,Mens Upper,2598,11,0,History
2/1/2015,A,Mens Upper,2598,9,14,History
2/8/2015,A,Mens Upper,2598,57,31,History
2/15/2015,A,Mens Upper,2598,160,86,History
2/22/2015,A,Mens Upper,2598,132,131,History
3/1/2015,A,Mens Upper,2598,125,134,History
3/8/2015,A,Mens Upper,2598,68,114,History
3/15/2015,A,Mens Upper,2598,57,72,History
3/22/2015,A,Mens Upper,2598,126,117,History
3/29/2015,A,Mens Upper,2598,114,141,History
4/5/2015,A,Mens Upper,2598,114,123,History
4/12/2015,A,Mens Upper,2598,94,123,History
4/19/2015,A,Mens Upper,2598,96,85,History
4/26/2015,A,Mens Upper,2598,93,97,History
5/3/2015,A,Mens Upper,2598,111,82,History
5/10/2015,A,Mens Upper,2598,104,101,History
5/17/2015,A,Mens Upper,2598,94,100,History
5/24/2015,A,Mens Upper,2598,59,104,History
5/31/2015,A,Mens Upper,2598,Not Available,71,Forecast
6/7/2015,A,Mens Upper,2598,Not Available,75,Forecast
6/14/2015,A,Mens Upper,2598,Not Available,71,Forecast
6/21/2015,A,Mens Upper,2598,Not Available,63,Forecast
6/28/2015,A,Mens Upper,2598,Not Available,64,Forecast
7/5/2015,A,Mens Upper,2598,Not Available,60,Forecast
7/12/2015,A,Mens Upper,2598,Not Available,61,Forecast
7/19/2015,A,Mens Upper,2598,Not Available,44,Forecast
7/26/2015,A,Mens Upper,2598,Not Available,49,Forecast
9/21/2014,B,Mens Upper,2598,10,10,History
9/28/2014,B,Mens Upper,2598,110,110,History
10/5/2014,B,Mens Upper,2598,24,24,History
10/12/2014,B,Mens Upper,2598,10,10,History
10/19/2014,B,Mens Upper,2598,4,4,History
10/26/2014,B,Mens Upper,2598,4,4,History
11/2/2014,B,Mens Upper,2598,1,1,History
11/9/2014,B,Mens Upper,2598,0,22,History
11/16/2014,B,Mens Upper,2598,0,1,History
11/23/2014,B,Mens Upper,2598,0,0,History
11/30/2014,B,Mens Upper,2598,1,0,History
12/7/2014,B,Mens Upper,2598,0,0,History
12/14/2014,B,Mens Upper,2598,0,9,History
12/21/2014,B,Mens Upper,2598,2,0,History
12/28/2014,B,Mens Upper,2598,0,0,History
1/4/2015,B,Mens Upper,2598,0,1,History
1/11/2015,B,Mens Upper,2598,2,0,History
1/18/2015,B,Mens Upper,2598,3,0,History
1/25/2015,B,Mens Upper,2598,18,0,History
2/1/2015,B,Mens Upper,2598,32,20,History
2/8/2015,B,Mens Upper,2598,39,30,History
2/15/2015,B,Mens Upper,2598,80,32,History
2/22/2015,B,Mens Upper,2598,134,73,History
3/1/2015,B,Mens Upper,2598,168,124,History
3/8/2015,B,Mens Upper,2598,97,157,History
3/15/2015,B,Mens Upper,2598,109,103,History
3/22/2015,B,Mens Upper,2598,145,115,History
3/29/2015,B,Mens Upper,2598,121,142,History
4/5/2015,B,Mens Upper,2598,170,130,History
4/12/2015,B,Mens Upper,2598,173,169,History
4/19/2015,B,Mens Upper,2598,157,172,History
4/26/2015,B,Mens Upper,2598,95,137,History
5/3/2015,B,Mens Upper,2598,102,111,History
5/10/2015,B,Mens Upper,2598,163,116,History
5/17/2015,B,Mens Upper,2598,124,146,History
5/24/2015,B,Mens Upper,2598,99,146,History
5/31/2015,B,Mens Upper,2598,Not Available,107,Forecast
6/7/2015,B,Mens Upper,2598,Not Available,101,Forecast
6/14/2015,B,Mens Upper,2598,Not Available,71,Forecast
6/21/2015,B,Mens Upper,2598,Not Available,84,Forecast
6/28/2015,B,Mens Upper,2598,Not Available,107,Forecast
7/5/2015,B,Mens Upper,2598,Not Available,84,Forecast
7/12/2015,B,Mens Upper,2598,Not Available,95,Forecast
7/19/2015,B,Mens Upper,2598,Not Available,103,Forecast
7/26/2015,B,Mens Upper,2598,Not Available,98,Forecast
7/28/2013,C,Mens Upper,2598,24,18,History
8/4/2013,C,Mens Upper,2598,34,27,History
8/11/2013,C,Mens Upper,2598,24,31,History
8/18/2013,C,Mens Upper,2598,13,14,History
8/25/2013,C,Mens Upper,2598,11,6,History
9/1/2013,C,Mens Upper,2598,27,11,History
9/8/2013,C,Mens Upper,2598,24,15,History
9/15/2013,C,Mens Upper,2598,20,13,History
9/22/2013,C,Mens Upper,2598,13,12,History
9/29/2013,C,Mens Upper,2598,10,10,History
10/6/2013,C,Mens Upper,2598,11,11,History
10/13/2013,C,Mens Upper,2598,10,4,History
10/20/2013,C,Mens Upper,2598,12,10,History
10/27/2013,C,Mens Upper,2598,7,3,History
11/3/2013,C,Mens Upper,2598,0,2,History
11/10/2013,C,Mens Upper,2598,0,9,History
11/17/2013,C,Mens Upper,2598,0,0,History
11/24/2013,C,Mens Upper,2598,0,0,History
12/1/2013,C,Mens Upper,2598,0,0,History
12/8/2013,C,Mens Upper,2598,0,0,History
12/15/2013,C,Mens Upper,2598,0,0,History
12/22/2013,C,Mens Upper,2598,0,0,History
12/29/2013,C,Mens Upper,2598,0,0,History
1/5/2014,C,Mens Upper,2598,0,0,History
1/12/2014,C,Mens Upper,2598,0,0,History
1/19/2014,C,Mens Upper,2598,0,1,History
1/26/2014,C,Mens Upper,2598,17,3,History
2/2/2014,C,Mens Upper,2598,10,18,History
2/9/2014,C,Mens Upper,2598,2,11,History
2/16/2014,C,Mens Upper,2598,4,10,History
2/23/2014,C,Mens Upper,2598,14,20,History
3/2/2014,C,Mens Upper,2598,30,43,History
3/9/2014,C,Mens Upper,2598,27,27,History
3/16/2014,C,Mens Upper,2598,22,42,History
3/23/2014,C,Mens Upper,2598,25,36,History
3/30/2014,C,Mens Upper,2598,34,14,History
4/6/2014,C,Mens Upper,2598,25,26,History
4/13/2014,C,Mens Upper,2598,41,24,History
4/20/2014,C,Mens Upper,2598,47,31,History
4/27/2014,C,Mens Upper,2598,47,31,History
5/4/2014,C,Mens Upper,2598,56,34,History
5/11/2014,C,Mens Upper,2598,26,37,History
5/18/2014,C,Mens Upper,2598,24,22,History
5/25/2014,C,Mens Upper,2598,24,28,History
6/1/2014,C,Mens Upper,2598,37,35,History
6/8/2014,C,Mens Upper,2598,35,44,History
6/15/2014,C,Mens Upper,2598,50,29,History
6/22/2014,C,Mens Upper,2598,21,28,History
6/29/2014,C,Mens Upper,2598,28,24,History
7/6/2014,C,Mens Upper,2598,37,31,History
7/13/2014,C,Mens Upper,2598,24,19,History
7/20/2014,C,Mens Upper,2598,27,24,History
7/27/2014,C,Mens Upper,2598,16,19,History
8/3/2014,C,Mens Upper,2598,21,22,History
8/10/2014,C,Mens Upper,2598,33,23,History
8/17/2014,C,Mens Upper,2598,22,15,History
8/24/2014,C,Mens Upper,2598,13,13,History
8/31/2014,C,Mens Upper,2598,9,18,History
9/7/2014,C,Mens Upper,2598,7,12,History
9/14/2014,C,Mens Upper,2598,5,8,History
9/21/2014,C,Mens Upper,2598,3,2,History
9/28/2014,C,Mens Upper,2598,4,2,History
10/5/2014,C,Mens Upper,2598,8,1,History
10/12/2014,C,Mens Upper,2598,3,4,History
10/19/2014,C,Mens Upper,2598,8,4,History
10/26/2014,C,Mens Upper,2598,0,3,History
11/2/2014,C,Mens Upper,2598,0,0,History
11/9/2014,C,Mens Upper,2598,0,7,History
11/16/2014,C,Mens Upper,2598,0,0,History
11/23/2014,C,Mens Upper,2598,1,0,History
11/30/2014,C,Mens Upper,2598,0,0,History
12/7/2014,C,Mens Upper,2598,0,0,History
12/14/2014,C,Mens Upper,2598,0,1,History
12/21/2014,C,Mens Upper,2598,0,0,History
12/28/2014,C,Mens Upper,2598,0,0,History
1/4/2015,C,Mens Upper,2598,0,0,History
1/11/2015,C,Mens Upper,2598,0,0,History
1/18/2015,C,Mens Upper,2598,0,6,History
1/25/2015,C,Mens Upper,2598,3,5,History
2/1/2015,C,Mens Upper,2598,29,16,History
2/8/2015,C,Mens Upper,2598,34,22,History
2/15/2015,C,Mens Upper,2598,28,23,History
2/22/2015,C,Mens Upper,2598,41,34,History
3/1/2015,C,Mens Upper,2598,43,60,History
3/8/2015,C,Mens Upper,2598,51,45,History
3/15/2015,C,Mens Upper,2598,57,65,History
3/22/2015,C,Mens Upper,2598,36,67,History
3/29/2015,C,Mens Upper,2598,15,33,History
4/5/2015,C,Mens Upper,2598,43,32,History
4/12/2015,C,Mens Upper,2598,35,45,History
4/19/2015,C,Mens Upper,2598,26,30,History
4/26/2015,C,Mens Upper,2598,20,37,History
5/3/2015,C,Mens Upper,2598,24,26,History
5/10/2015,C,Mens Upper,2598,22,27,History
5/17/2015,C,Mens Upper,2598,33,17,History
5/24/2015,C,Mens Upper,2598,27,27,History
5/31/2015,C,Mens Upper,2598,Not Available,29,Forecast
6/7/2015,C,Mens Upper,2598,Not Available,4,Forecast
6/14/2015,C,Mens Upper,2598,Not Available,1,Forecast
6/21/2015,C,Mens Upper,2598,Not Available,0,Forecast
6/28/2015,C,Mens Upper,2598,Not Available,0,Forecast
7/5/2015,C,Mens Upper,2598,Not Available,0,Forecast
7/12/2015,C,Mens Upper,2598,Not Available,0,Forecast
7/19/2015,C,Mens Upper,2598,Not Available,0,Forecast
7/26/2015,C,Mens Upper,2598,Not Available,0,Forecast
7/28/2013,A,Mens Upper,2599,21,45,History
8/4/2013,A,Mens Upper,2599,30,27,History
8/11/2013,A,Mens Upper,2599,74,37,History
8/18/2013,A,Mens Upper,2599,50,38,History
8/25/2013,A,Mens Upper,2599,21,36,History
9/1/2013,A,Mens Upper,2599,25,20,History
9/8/2013,A,Mens Upper,2599,26,28,History
9/15/2013,A,Mens Upper,2599,19,21,History
9/22/2013,A,Mens Upper,2599,15,36,History
9/29/2013,A,Mens Upper,2599,15,19,History
10/6/2013,A,Mens Upper,2599,10,0,History
10/13/2013,A,Mens Upper,2599,9,12,History
10/20/2013,A,Mens Upper,2599,1,0,History
10/27/2013,A,Mens Upper,2599,0,1,History
11/3/2013,A,Mens Upper,2599,0,1,History
11/10/2013,A,Mens Upper,2599,0,0,History
11/17/2013,A,Mens Upper,2599,0,7,History
11/24/2013,A,Mens Upper,2599,0,0,History
12/1/2013,A,Mens Upper,2599,0,0,History
12/8/2013,A,Mens Upper,2599,0,0,History
12/15/2013,A,Mens Upper,2599,0,1,History
12/22/2013,A,Mens Upper,2599,0,4,History
12/29/2013,A,Mens Upper,2599,0,0,History
1/5/2014,A,Mens Upper,2599,0,9,History
1/12/2014,A,Mens Upper,2599,0,0,History
1/19/2014,A,Mens Upper,2599,0,0,History
1/26/2014,A,Mens Upper,2599,0,0,History
2/2/2014,A,Mens Upper,2599,5,8,History
2/9/2014,A,Mens Upper,2599,9,19,History
2/16/2014,A,Mens Upper,2599,16,18,History
2/23/2014,A,Mens Upper,2599,24,34,History
3/2/2014,A,Mens Upper,2599,49,47,History
3/9/2014,A,Mens Upper,2599,52,35,History
3/16/2014,A,Mens Upper,2599,35,58,History
3/23/2014,A,Mens Upper,2599,22,34,History
3/30/2014,A,Mens Upper,2599,50,29,History
4/6/2014,A,Mens Upper,2599,16,27,History
4/13/2014,A,Mens Upper,2599,48,57,History
4/20/2014,A,Mens Upper,2599,87,48,History
4/27/2014,A,Mens Upper,2599,109,62,History
5/4/2014,A,Mens Upper,2599,49,63,History
5/11/2014,A,Mens Upper,2599,53,62,History
5/18/2014,A,Mens Upper,2599,63,55,History
5/25/2014,A,Mens Upper,2599,65,43,History
6/1/2014,A,Mens Upper,2599,84,66,History
6/8/2014,A,Mens Upper,2599,73,87,History
6/15/2014,A,Mens Upper,2599,76,76,History
6/22/2014,A,Mens Upper,2599,55,56,History
6/29/2014,A,Mens Upper,2599,40,59,History
7/6/2014,A,Mens Upper,2599,51,46,History
7/13/2014,A,Mens Upper,2599,47,38,History
7/20/2014,A,Mens Upper,2599,47,51,History
7/27/2014,A,Mens Upper,2599,74,55,History
8/3/2014,A,Mens Upper,2599,63,70,History
8/10/2014,A,Mens Upper,2599,31,55,History
8/17/2014,A,Mens Upper,2599,9,35,History
8/24/2014,A,Mens Upper,2599,2,22,History
8/31/2014,A,Mens Upper,2599,0,5,History
9/7/2014,A,Mens Upper,2599,0,13,History
9/14/2014,A,Mens Upper,2599,0,0,History
9/21/2014,A,Mens Upper,2599,82,24,History
9/28/2014,A,Mens Upper,2599,27,21,History
10/5/2014,A,Mens Upper,2599,10,15,History
10/12/2014,A,Mens Upper,2599,37,28,History
10/19/2014,A,Mens Upper,2599,17,16,History
10/26/2014,A,Mens Upper,2599,11,22,History
11/2/2014,A,Mens Upper,2599,5,13,History
11/9/2014,A,Mens Upper,2599,0,16,History
11/16/2014,A,Mens Upper,2599,0,0,History
11/23/2014,A,Mens Upper,2599,0,0,History
11/30/2014,A,Mens Upper,2599,0,7,History
12/7/2014,A,Mens Upper,2599,0,0,History
12/14/2014,A,Mens Upper,2599,0,6,History
12/21/2014,A,Mens Upper,2599,0,2,History
12/28/2014,A,Mens Upper,2599,0,8,History
1/4/2015,A,Mens Upper,2599,0,0,History
1/11/2015,A,Mens Upper,2599,0,0,History
1/18/2015,A,Mens Upper,2599,0,9,History
1/25/2015,A,Mens Upper,2599,7,2,History
2/1/2015,A,Mens Upper,2599,25,15,History
2/8/2015,A,Mens Upper,2599,26,29,History
2/15/2015,A,Mens Upper,2599,32,44,History
2/22/2015,A,Mens Upper,2599,54,32,History
3/1/2015,A,Mens Upper,2599,28,66,History
3/8/2015,A,Mens Upper,2599,52,42,History
3/15/2015,A,Mens Upper,2599,27,60,History
3/22/2015,A,Mens Upper,2599,28,36,History
3/29/2015,A,Mens Upper,2599,38,30,History
4/5/2015,A,Mens Upper,2599,69,34,History
4/12/2015,A,Mens Upper,2599,66,68,History
4/19/2015,A,Mens Upper,2599,82,61,History
4/26/2015,A,Mens Upper,2599,56,75,History
5/3/2015,A,Mens Upper,2599,69,42,History
5/10/2015,A,Mens Upper,2599,95,68,History
5/17/2015,A,Mens Upper,2599,50,73,History
5/24/2015,A,Mens Upper,2599,37,63,History
5/31/2015,A,Mens Upper,2599,Not Available,41,Forecast
6/7/2015,A,Mens Upper,2599,Not Available,54,Forecast
6/14/2015,A,Mens Upper,2599,Not Available,58,Forecast
6/21/2015,A,Mens Upper,2599,Not Available,44,Forecast
6/28/2015,A,Mens Upper,2599,Not Available,55,Forecast
7/5/2015,A,Mens Upper,2599,Not Available,37,Forecast
7/12/2015,A,Mens Upper,2599,Not Available,40,Forecast
7/19/2015,A,Mens Upper,2599,Not Available,27,Forecast
7/26/2015,A,Mens Upper,2599,Not Available,34,Forecast
9/21/2014,B,Mens Upper,2599,48,48,History
9/28/2014,B,Mens Upper,2599,140,140,History
10/5/2014,B,Mens Upper,2599,20,20,History
10/12/2014,B,Mens Upper,2599,34,34,History
10/19/2014,B,Mens Upper,2599,23,23,History
10/26/2014,B,Mens Upper,2599,15,15,History
11/2/2014,B,Mens Upper,2599,8,8,History
11/9/2014,B,Mens Upper,2599,10,40,History
11/16/2014,B,Mens Upper,2599,4,5,History
11/23/2014,B,Mens Upper,2599,5,1,History
11/30/2014,B,Mens Upper,2599,0,0,History
12/7/2014,B,Mens Upper,2599,1,0,History
12/14/2014,B,Mens Upper,2599,0,5,History
12/21/2014,B,Mens Upper,2599,1,0,History
12/28/2014,B,Mens Upper,2599,0,0,History
1/4/2015,B,Mens Upper,2599,1,0,History
1/11/2015,B,Mens Upper,2599,0,0,History
1/18/2015,B,Mens Upper,2599,5,0,History
1/25/2015,B,Mens Upper,2599,38,0,History
2/1/2015,B,Mens Upper,2599,39,37,History
2/8/2015,B,Mens Upper,2599,32,32,History
2/15/2015,B,Mens Upper,2599,34,30,History
2/22/2015,B,Mens Upper,2599,124,31,History
3/1/2015,B,Mens Upper,2599,148,113,History
3/8/2015,B,Mens Upper,2599,67,138,History
3/15/2015,B,Mens Upper,2599,43,71,History
3/22/2015,B,Mens Upper,2599,60,46,History
3/29/2015,B,Mens Upper,2599,66,52,History
4/5/2015,B,Mens Upper,2599,70,64,History
4/12/2015,B,Mens Upper,2599,99,80,History
4/19/2015,B,Mens Upper,2599,81,90,History
4/26/2015,B,Mens Upper,2599,63,62,History
5/3/2015,B,Mens Upper,2599,84,64,History
5/10/2015,B,Mens Upper,2599,89,88,History
5/17/2015,B,Mens Upper,2599,89,84,History
5/24/2015,B,Mens Upper,2599,52,88,History
5/31/2015,B,Mens Upper,2599,Not Available,69,Forecast
6/7/2015,B,Mens Upper,2599,Not Available,58,Forecast
6/14/2015,B,Mens Upper,2599,Not Available,39,Forecast
6/21/2015,B,Mens Upper,2599,Not Available,43,Forecast
6/28/2015,B,Mens Upper,2599,Not Available,46,Forecast
7/5/2015,B,Mens Upper,2599,Not Available,41,Forecast
7/12/2015,B,Mens Upper,2599,Not Available,34,Forecast
7/19/2015,B,Mens Upper,2599,Not Available,51,Forecast
7/26/2015,B,Mens Upper,2599,Not Available,41,Forecast
7/28/2013,C,Mens Upper,2599,10,17,History
8/4/2013,C,Mens Upper,2599,23,18,History
8/11/2013,C,Mens Upper,2599,28,22,History
8/18/2013,C,Mens Upper,2599,24,27,History
8/25/2013,C,Mens Upper,2599,9,11,History
9/1/2013,C,Mens Upper,2599,19,19,History
9/8/2013,C,Mens Upper,2599,8,11,History
9/15/2013,C,Mens Upper,2599,8,13,History
9/22/2013,C,Mens Upper,2599,10,24,History
9/29/2013,C,Mens Upper,2599,16,12,History
10/6/2013,C,Mens Upper,2599,11,8,History
10/13/2013,C,Mens Upper,2599,8,11,History
10/20/2013,C,Mens Upper,2599,4,17,History
10/27/2013,C,Mens Upper,2599,13,9,History
11/3/2013,C,Mens Upper,2599,2,0,History
11/10/2013,C,Mens Upper,2599,0,0,History
11/17/2013,C,Mens Upper,2599,0,0,History
11/24/2013,C,Mens Upper,2599,0,4,History
